motion,mIntv,soa,i1,i2,i3,i4,i5,i6,resp,rt,sub,Am,Gm
2,1,50,28,28,7,7,14,14,0,0.0157908128712734,7,16.3333333333333,14
2,1,200,28,7,14,28,7,14,1,0.152586174535827,7,16.3333333333333,14
2,3,170,11,11,17,17,14,14,1,0.131363961996612,7,14,13.7823480810476
1,2,50,23,5,14,14,5,23,0,0.114259912168563,7,14,11.7203871786732
1,3,140,14,17,14,11,17,11,0,0.199092026450671,7,14,13.7823480810476
1,3,110,11,11,17,14,17,14,1,0.549821630867882,7,14,13.7823480810476
1,3,110,11,14,17,11,14,17,1,0.0805808109907957,7,14,13.7823480810476
2,1,200,14,28,7,14,7,28,1,0.121395624819343,7,16.3333333333333,14
1,1,170,7,14,28,14,28,7,0,0.282132389398612,7,16.3333333333333,14
1,3,110,14,14,17,11,17,11,0,0.570771912401142,8,14,13.7823480810476
2,1,140,28,14,7,14,7,28,0,0.902958596884673,8,16.3333333333333,14
2,2,140,14,5,23,14,5,23,0,0.37154607663615,8,14,11.7203871786732
1,2,140,23,14,14,5,23,5,0,0.268211285824691,8,14,11.7203871786732
1,2,200,23,23,5,14,14,5,1,0.124918118904134,8,14,11.7203871786732
1,2,50,5,5,23,23,14,14,0,0.385839911348739,8,14,11.7203871786732
1,1,200,28,7,14,14,7,28,1,0.414435682111616,8,16.3333333333333,14
2,2,200,5,14,23,14,23,5,0,0.78707299576854,8,14,11.7203871786732
2,2,230,23,23,14,5,5,14,1,0.465572148555111,8,14,11.7203871786732
1,3,50,11,14,17,11,14,17,0,0.292315881765717,8,14,13.7823480810476
1,3,170,14,11,17,17,14,11,0,0.66110113155537,8,14,13.7823480810476
1,3,80,11,17,11,14,14,17,0,1.01576268224198,8,14,13.7823480810476
1,3,170,17,11,11,17,14,14,1,0.392263809696487,8,14,13.7823480810476
1,3,140,11,14,14,11,17,17,1,1.13693204343053,8,14,13.7823480810476
2,2,80,14,23,5,14,23,5,0,0.405424239079366,8,14,11.7203871786732
1,1,230,7,7,28,28,14,14,1,0.478121094236485,8,16.3333333333333,14
2,1,140,7,14,28,7,14,28,1,0.922714236891807,8,16.3333333333333,14
1,3,200,11,14,17,11,14,17,1,1.41916473346373,8,14,13.7823480810476
2,1,80,7,14,7,28,28,14,0,0.187485779511917,8,16.3333333333333,14
1,2,140,14,5,23,23,5,14,1,1.50630390901097,8,14,11.7203871786732
1,2,140,14,14,23,23,5,5,0,0.424606176564339,8,14,11.7203871786732
2,3,110,11,17,14,14,17,11,0,0.533322123947983,8,14,13.7823480810476
2,3,140,14,17,14,17,11,11,0,1.57602924239382,8,14,13.7823480810476
1,1,110,28,14,28,7,7,14,0,1.51815863584397,8,16.3333333333333,14
1,2,230,23,14,5,23,5,14,1,0.262478346992793,8,14,11.7203871786732
2,3,200,11,17,11,14,17,14,0,1.01324854958602,8,14,13.7823480810476
1,2,170,14,5,23,14,23,5,0,1.32766692924997,8,14,11.7203871786732
1,2,80,23,23,5,14,14,5,0,0.378149546489112,8,14,11.7203871786732
1,3,50,17,11,14,14,17,11,0,0.516984684524687,8,14,13.7823480810476
2,2,80,23,14,23,14,5,5,0,0.30167778377745,8,14,11.7203871786732
1,1,230,28,14,28,7,14,7,1,1.24638495314503,8,16.3333333333333,14
2,1,230,14,14,7,7,28,28,1,0.334669366657181,8,16.3333333333333,14
2,3,170,14,11,11,17,14,17,1,0.753475226071714,8,14,13.7823480810476
2,1,230,7,14,14,28,7,28,1,0.359871650615787,8,16.3333333333333,14
1,1,50,14,14,28,7,28,7,0,0.404609485110086,8,16.3333333333333,14
2,2,80,5,23,5,14,23,14,0,0.241356182375057,8,14,11.7203871786732
1,1,80,14,28,28,14,7,7,0,0.186036553591293,8,16.3333333333333,14
1,1,200,28,14,7,28,7,14,1,0.476791790667448,8,16.3333333333333,14
2,2,140,23,14,23,5,5,14,0,0.545513001784457,8,14,11.7203871786732
2,1,110,7,7,14,14,28,28,0,0.31219818082991,8,16.3333333333333,14
2,3,170,14,14,17,11,11,17,0,0.996880599509495,8,14,13.7823480810476
2,2,200,5,23,14,23,14,5,1,0.371363381133961,8,14,11.7203871786732
2,2,170,23,23,14,5,14,5,0,0.900519030367832,8,14,11.7203871786732
2,1,200,28,28,14,7,7,14,1,0.722984133271893,8,16.3333333333333,14
1,2,230,5,23,14,5,14,23,1,0.983533256665396,8,14,11.7203871786732
1,3,80,14,17,17,14,11,11,0,0.440009232893317,8,14,13.7823480810476
1,1,230,7,14,28,14,7,28,1,0.112683614143862,8,16.3333333333333,14
1,3,200,11,17,14,17,14,11,1,0.459450875579932,8,14,13.7823480810476
2,1,230,7,14,14,28,7,28,1,0.198029514432164,8,16.3333333333333,14
1,2,80,5,23,23,14,5,14,0,0.192843135821022,8,14,11.7203871786732
1,3,80,17,14,17,11,14,11,0,0.259674855607955,8,14,13.7823480810476
2,2,230,14,23,14,23,5,5,1,0.382429255722855,8,14,11.7203871786732
2,3,200,14,11,17,17,11,14,0,0.155145239673402,8,14,13.7823480810476
1,1,170,28,7,14,28,14,7,1,0.141906499867218,8,16.3333333333333,14
1,1,110,7,28,14,7,28,14,1,0.592719259345358,8,16.3333333333333,14
2,2,50,5,14,14,5,23,23,0,0.589359166591748,8,14,11.7203871786732
2,1,200,7,14,14,28,28,7,1,0.793960602653897,8,16.3333333333333,14
1,3,110,14,14,11,11,17,17,0,0.482571420271597,8,14,13.7823480810476
1,2,170,14,14,23,5,5,23,0,0.277234860187491,8,14,11.7203871786732
1,1,230,28,14,7,7,28,14,1,0.51592812724266,8,16.3333333333333,14
1,3,140,14,11,17,14,17,11,0,1.40265082021506,8,14,13.7823480810476
2,1,50,14,7,14,28,28,7,0,0.200931657928777,8,16.3333333333333,14
1,1,140,7,28,14,14,7,28,1,0.429716932666452,8,16.3333333333333,14
2,1,110,28,28,14,7,14,7,0,0.202416725220246,8,16.3333333333333,14
1,3,110,17,11,14,11,14,17,0,0.571236030703403,8,14,13.7823480810476
2,2,230,23,14,5,14,23,5,1,0.0977770777080877,8,14,11.7203871786732
1,1,140,7,28,14,28,14,7,1,2.10050417933962,8,16.3333333333333,14
1,3,200,11,17,14,11,17,14,1,0.250590192272284,8,14,13.7823480810476
2,3,170,11,11,14,14,17,17,0,0.109344622462231,8,14,13.7823480810476
2,1,50,7,14,7,28,14,28,0,0.398178601943073,8,16.3333333333333,14
2,3,230,17,17,14,11,11,14,1,0.446864866748911,8,14,13.7823480810476
1,1,50,7,14,14,7,28,28,0,0.401510293022511,8,16.3333333333333,14
2,3,80,17,14,11,17,14,11,0,0.166250658564422,8,14,13.7823480810476
1,3,230,14,11,17,17,14,11,1,0.07704032248148,8,14,13.7823480810476
1,2,110,23,5,14,23,14,5,0,0.107885595988591,8,14,11.7203871786732
1,3,110,14,11,11,17,14,17,0,0.0447969159895365,8,14,13.7823480810476
2,1,170,7,28,14,28,14,7,0,0.0375890036430064,8,16.3333333333333,14
1,3,50,14,17,17,11,11,14,0,0.102501578573538,8,14,13.7823480810476
1,3,200,17,14,11,11,17,14,0,0.41735247192446,8,14,13.7823480810476
2,3,140,14,14,17,11,11,17,0,0.364055425725383,8,14,13.7823480810476
2,2,230,23,5,5,14,14,23,0,1.02682188027575,8,14,11.7203871786732
1,1,80,7,28,28,14,14,7,0,0.143311862026167,8,16.3333333333333,14
1,1,50,7,7,14,14,28,28,0,0.130196942987823,8,16.3333333333333,14
2,2,110,5,5,14,23,23,14,0,0.177014441604115,8,14,11.7203871786732
1,2,200,23,5,14,5,23,14,0,0.000112888662442856,8,14,11.7203871786732
2,2,230,5,23,14,5,23,14,0,0.3853039298574,8,14,11.7203871786732
2,3,80,14,11,14,17,11,17,0,0.0339601720397695,8,14,13.7823480810476
1,3,230,17,11,17,11,14,14,0,0.152796487084743,8,14,13.7823480810476
2,2,110,23,5,14,14,23,5,0,0.239653217295199,8,14,11.7203871786732
2,2,170,5,23,14,23,14,5,0,0.064433641141477,8,14,11.7203871786732
2,1,170,7,14,7,14,28,28,0,0.00720437858399237,8,16.3333333333333,14
1,3,50,17,14,11,17,14,11,0,0.384111401680457,8,14,13.7823480810476
1,3,50,17,14,14,17,11,11,0,0.126894292667203,8,14,13.7823480810476
1,1,170,28,7,28,7,14,14,0,0.0757043385992802,8,16.3333333333333,14
1,3,230,11,17,14,14,11,17,1,0.464491663192348,8,14,13.7823480810476
1,1,230,7,14,7,14,28,28,1,0.457139043287498,8,16.3333333333333,14
1,3,140,14,17,11,11,14,17,1,0.493835730641877,8,14,13.7823480810476
1,2,80,5,14,14,5,23,23,0,2.11455568819474,8,14,11.7203871786732
1,2,230,14,5,5,14,23,23,1,0.180574379883183,8,14,11.7203871786732
2,3,230,17,11,17,14,14,11,1,0.265351047483819,8,14,13.7823480810476
2,1,170,14,14,28,7,28,7,1,0.198074524787444,8,16.3333333333333,14
2,2,110,5,14,5,23,23,14,0,0.254932332556564,8,14,11.7203871786732
1,2,50,23,5,14,5,23,14,0,0.129721174548649,8,14,11.7203871786732
1,1,110,28,7,14,14,28,7,1,0.354587112362424,8,16.3333333333333,14
2,1,230,28,14,7,28,14,7,1,0.547224229851054,8,16.3333333333333,14
2,3,110,14,11,17,17,14,11,0,0.62592790544295,8,14,13.7823480810476
1,1,170,7,28,14,14,7,28,0,0.608461665858158,8,16.3333333333333,14
2,2,200,14,5,23,5,23,14,1,0.245062053751099,8,14,11.7203871786732
1,3,110,17,14,11,14,17,11,1,0.903844364435827,8,14,13.7823480810476
1,2,230,14,14,23,5,23,5,1,0.248330302522845,8,14,11.7203871786732
1,1,110,28,28,14,7,14,7,0,0.151125216843866,8,16.3333333333333,14
2,2,140,14,14,5,23,23,5,0,0.000118839668175497,8,14,11.7203871786732
2,3,170,11,17,17,14,11,14,1,0.155506867597069,8,14,13.7823480810476
1,2,110,14,5,23,23,5,14,1,0.483729238634623,8,14,11.7203871786732
2,1,50,14,28,14,7,7,28,0,0.132353928832345,8,16.3333333333333,14
1,3,200,17,17,11,14,14,11,1,0.401215626132398,8,14,13.7823480810476
1,3,140,14,11,11,17,17,14,1,0.369943143338787,8,14,13.7823480810476
1,3,200,11,17,11,17,14,14,1,0.376650971955314,8,14,13.7823480810476
2,3,140,17,11,17,14,14,11,1,0.0933537172850265,8,14,13.7823480810476
2,2,140,14,14,5,23,23,5,1,0.484187902162375,8,14,11.7203871786732
1,3,170,11,11,17,14,17,14,1,0.636931420408473,8,14,13.7823480810476
1,2,230,14,23,5,5,14,23,1,0.823472745602885,8,14,11.7203871786732
2,1,50,7,14,28,7,28,14,0,0.394087791090897,8,16.3333333333333,14
2,1,110,28,14,28,7,14,7,0,0.150742525444002,8,16.3333333333333,14
1,1,230,28,7,28,14,7,14,1,0.0915209917093307,8,16.3333333333333,14
1,2,80,14,5,23,23,5,14,0,0.658386029336725,8,14,11.7203871786732
2,2,80,14,23,23,14,5,5,0,0.0633056943470365,8,14,11.7203871786732
1,1,50,28,7,14,28,14,7,0,0.0201897889992324,8,16.3333333333333,14
2,2,200,23,14,5,5,23,14,1,0.383092050402411,8,14,11.7203871786732
1,3,80,17,17,11,14,14,11,0,0.0778927034989465,8,14,13.7823480810476
2,1,170,7,28,14,7,14,28,1,0.358438552182633,8,16.3333333333333,14
1,2,140,14,5,14,23,5,23,0,1.00940154200543,8,14,11.7203871786732
2,3,50,11,14,17,17,11,14,0,0.293940679274783,8,14,13.7823480810476
2,3,230,11,14,17,11,14,17,1,1.55271620916847,8,14,13.7823480810476
1,1,200,14,28,7,14,28,7,1,0.0829481862983812,8,16.3333333333333,14
1,1,200,28,7,7,14,14,28,1,0.151781195874719,8,16.3333333333333,14
1,3,50,11,14,17,17,14,11,0,0.324706773955768,8,14,13.7823480810476
1,3,140,17,11,17,14,11,14,1,0.489503977361892,8,14,13.7823480810476
2,1,50,28,7,14,7,28,14,0,0.308160876399597,8,16.3333333333333,14
1,1,200,7,14,7,14,28,28,1,0.14681912845208,8,16.3333333333333,14
2,2,230,14,5,5,14,23,23,1,0.143661576659724,8,14,11.7203871786732
2,3,200,11,14,17,17,11,14,1,0.0604009493999911,8,14,13.7823480810476
2,1,140,14,28,7,7,28,14,1,0.0651207887058263,8,16.3333333333333,14
2,3,200,14,17,11,11,17,14,1,0.0839467936402798,8,14,13.7823480810476
2,2,200,14,23,14,5,5,23,1,0.136822228183519,8,14,11.7203871786732
1,2,200,5,14,23,5,14,23,1,0.0916033283665456,8,14,11.7203871786732
2,1,50,14,7,7,28,28,14,0,0.222514888279875,8,16.3333333333333,14
2,2,140,14,23,23,5,14,5,1,0.691339432547466,8,14,11.7203871786732
1,3,80,14,17,17,11,11,14,0,0.189979893782038,8,14,13.7823480810476
2,1,50,28,28,7,14,14,7,0,0.104855473913631,8,16.3333333333333,14
2,1,200,7,14,28,28,7,14,1,0.371555565162453,8,16.3333333333333,14
2,1,80,14,14,28,7,28,7,0,0.108285546433763,8,16.3333333333333,14
1,1,50,28,14,7,14,28,7,0,0.407165079321203,8,16.3333333333333,14
1,1,80,28,14,14,28,7,7,0,0.557781964485002,8,16.3333333333333,14
1,1,110,7,28,14,14,7,28,0,0.222460817960382,8,16.3333333333333,14
1,2,110,23,14,5,14,23,5,0,0.127224639276392,8,14,11.7203871786732
1,1,80,7,14,28,28,7,14,0,0.144072500564107,8,16.3333333333333,14
1,2,170,5,23,5,14,14,23,1,0.416964318229475,8,14,11.7203871786732
1,2,80,14,5,5,23,14,23,0,0.695754116457465,8,14,11.7203871786732
1,2,140,23,14,23,5,14,5,0,0.534245845607984,8,14,11.7203871786732
1,1,110,7,28,14,14,7,28,1,0.632937265469991,8,16.3333333333333,14
1,2,170,14,5,5,14,23,23,0,2.84154235593269,8,14,11.7203871786732
1,1,200,14,7,14,28,7,28,0,2.16929540781803,8,16.3333333333333,14
1,3,200,14,11,17,17,11,14,1,0.151321235381147,8,14,13.7823480810476
2,1,110,28,14,28,7,7,14,1,1.19612051393324,8,16.3333333333333,14
2,3,110,14,11,17,11,14,17,1,2.56444732370528,8,14,13.7823480810476
2,3,110,11,11,17,14,17,14,0,0.402313366779708,8,14,13.7823480810476
2,3,200,17,11,14,14,17,11,1,0.933031217063217,8,14,13.7823480810476
2,1,230,14,7,14,7,28,28,1,0.201890187145182,8,16.3333333333333,14
2,2,110,14,23,14,5,5,23,1,0.660792457434582,8,14,11.7203871786732
1,1,140,14,14,28,28,7,7,0,0.15729824439677,8,16.3333333333333,14
2,1,110,28,28,14,7,14,7,0,0.400087769559832,8,16.3333333333333,14
1,2,230,5,14,23,14,23,5,1,0.116797191445585,8,14,11.7203871786732
1,2,200,5,23,14,5,23,14,1,1.55556285756211,8,14,11.7203871786732
1,1,200,14,14,28,7,28,7,1,0.173762267691018,8,16.3333333333333,14
2,1,170,14,7,7,28,14,28,1,0.0605185372132837,8,16.3333333333333,14
2,2,80,23,5,14,14,23,5,0,0.247360307375857,8,14,11.7203871786732
1,2,50,23,5,14,5,23,14,0,0.236222922974775,8,14,11.7203871786732
1,3,170,11,11,17,17,14,14,1,1.45695171425086,8,14,13.7823480810476
2,1,200,7,14,14,28,28,7,1,0.333204622256744,8,16.3333333333333,14
1,2,200,23,5,23,14,14,5,1,0.411862028119685,8,14,11.7203871786732
1,1,200,28,7,7,14,28,14,1,0.370604558347623,8,16.3333333333333,14
2,3,50,14,14,17,11,17,11,0,0.0814058043924888,8,14,13.7823480810476
2,3,50,17,14,11,11,14,17,0,0.266296753655297,8,14,13.7823480810476
2,1,230,14,28,7,7,14,28,1,0.279037210446404,8,16.3333333333333,14
2,2,200,5,23,14,5,23,14,0,3.29568056225708,8,14,11.7203871786732
2,3,110,11,14,17,14,17,11,0,0.307312119369271,8,14,13.7823480810476
2,1,140,14,7,28,28,14,7,1,0.542167487679762,8,16.3333333333333,14
2,2,230,23,14,23,14,5,5,1,0.152738954429879,8,14,11.7203871786732
2,2,80,14,5,5,23,23,14,0,0.383612697620265,8,14,11.7203871786732
2,2,140,23,5,23,14,5,14,0,0.916340205942106,8,14,11.7203871786732
1,3,170,14,11,17,11,17,14,1,0.0988694801199017,8,14,13.7823480810476
2,2,110,23,5,23,14,14,5,0,0.12772127946846,8,14,11.7203871786732
2,1,200,28,7,14,7,14,28,1,0.410557099990911,8,16.3333333333333,14
1,1,170,28,7,14,7,28,14,1,1.53710690894877,8,16.3333333333333,14
1,2,230,23,14,23,5,14,5,1,0.345311178512929,8,14,11.7203871786732
2,3,230,14,17,17,11,14,11,1,0.12009755985855,8,14,13.7823480810476
1,3,110,11,14,14,11,17,17,0,0.650988064496232,8,14,13.7823480810476
2,2,140,5,23,14,14,5,23,0,0.939505963992815,8,14,11.7203871786732
1,2,170,5,14,23,14,5,23,0,0.502035825649727,8,14,11.7203871786732
1,3,170,11,14,17,14,11,17,1,0.772719831446011,8,14,13.7823480810476
2,2,230,5,5,14,23,14,23,1,0.569296780995501,8,14,11.7203871786732
1,2,170,14,5,5,14,23,23,1,0.817989207671417,8,14,11.7203871786732
1,2,170,23,14,5,14,5,23,1,1.21247618606594,8,14,11.7203871786732
2,1,80,28,28,14,14,7,7,0,0.338855104133472,8,16.3333333333333,14
2,3,200,14,14,11,17,17,11,1,0.155578775896174,8,14,13.7823480810476
1,1,170,14,28,7,7,28,14,1,0.47029802157158,8,16.3333333333333,14
1,1,110,28,28,14,7,7,14,0,0.468992048351538,8,16.3333333333333,14
2,1,200,14,28,7,7,28,14,0,1.3295453869714,8,16.3333333333333,14
1,2,230,23,14,23,14,5,5,0,1.12588732630229,8,14,11.7203871786732
2,3,140,11,17,17,11,14,14,0,0.347348651770517,8,14,13.7823480810476
2,3,230,11,14,11,17,17,14,0,0.360072082595252,8,14,13.7823480810476
2,3,200,14,14,11,17,17,11,0,0.816810355905545,8,14,13.7823480810476
2,3,230,17,11,14,11,14,17,1,0.759462716076087,8,14,13.7823480810476
2,2,50,14,14,5,23,23,5,0,0.272152456886943,8,14,11.7203871786732
1,3,230,14,17,14,17,11,11,1,0.0628626508005254,8,14,13.7823480810476
1,2,230,14,5,23,14,5,23,1,0.11174546420807,8,14,11.7203871786732
1,2,230,5,5,14,14,23,23,1,0.164543840181068,8,14,11.7203871786732
2,1,110,7,28,14,28,7,14,0,0.391343561649592,8,16.3333333333333,14
2,2,230,14,23,5,5,14,23,0,0.598140978995616,8,14,11.7203871786732
1,2,50,5,14,5,23,14,23,0,0.166731287807124,8,14,11.7203871786732
2,3,200,11,11,17,14,14,17,1,1.75954202818775,8,14,13.7823480810476
1,3,140,11,17,14,17,11,14,0,0.129760448178786,8,14,13.7823480810476
2,1,140,14,7,14,7,28,28,0,0.466554244957479,8,16.3333333333333,14
2,1,80,14,28,7,14,28,7,0,0.0912688239477575,8,16.3333333333333,14
2,1,140,14,7,28,14,28,7,0,0.414122214855524,8,16.3333333333333,14
1,2,200,23,5,14,14,5,23,1,0.118832533166824,8,14,11.7203871786732
1,1,140,7,28,14,7,14,28,0,0.211567609003396,8,16.3333333333333,14
2,2,140,14,23,14,5,23,5,0,0.258357540515135,8,14,11.7203871786732
1,1,50,7,28,14,28,7,14,0,0.189121084325052,8,16.3333333333333,14
2,3,230,14,14,11,11,17,17,1,0.145907966685627,8,14,13.7823480810476
1,2,110,23,5,23,14,5,14,0,0.310765845540118,8,14,11.7203871786732
1,2,200,14,23,23,5,14,5,0,0.0654596013064292,8,14,11.7203871786732
2,2,140,5,23,14,23,5,14,0,0.0203274177565618,8,14,11.7203871786732
1,3,230,17,14,11,11,17,14,1,0.115222355317201,8,14,13.7823480810476
1,1,80,7,28,7,14,28,14,0,0.212056467399634,8,16.3333333333333,14
2,1,140,28,7,14,14,7,28,0,0.152754025549257,8,16.3333333333333,14
2,1,80,7,14,7,28,14,28,0,0.595513040402693,8,16.3333333333333,14
1,1,110,14,7,14,7,28,28,0,0.900107087688411,8,16.3333333333333,14
1,2,230,14,5,23,23,5,14,1,0.0705814361299417,8,14,11.7203871786732
2,2,200,23,14,5,14,23,5,1,0.097429682577058,8,14,11.7203871786732
1,1,200,7,7,14,14,28,28,0,0.170166785028414,8,16.3333333333333,14
2,2,80,14,5,5,23,14,23,0,0.235031206810163,8,14,11.7203871786732
2,3,80,17,17,14,14,11,11,1,0.189782134679263,8,14,13.7823480810476
2,1,200,14,14,7,28,28,7,0,1.39845339876774,8,16.3333333333333,14
2,3,230,14,11,17,14,11,17,0,0.966675857979681,8,14,13.7823480810476
1,3,80,14,11,17,17,11,14,0,0.253222931519304,8,14,13.7823480810476
1,3,200,14,11,17,14,11,17,0,0.411924282481777,8,14,13.7823480810476
2,2,80,14,5,23,14,23,5,0,0.162780282359563,8,14,11.7203871786732
2,1,140,28,7,7,14,14,28,0,0.915618829756568,8,16.3333333333333,14
1,1,80,7,14,7,14,28,28,0,0.150191427721438,8,16.3333333333333,14
2,2,200,23,5,14,23,14,5,1,1.07498653547736,8,14,11.7203871786732
1,1,140,28,14,7,28,14,7,0,0.0477945988805004,8,16.3333333333333,14
1,2,170,23,5,5,23,14,14,0,0.0186140280784457,8,14,11.7203871786732
1,3,110,14,11,11,14,17,17,0,0.273447189736544,8,14,13.7823480810476
2,2,200,5,23,23,14,5,14,0,1.03821462034284,8,14,11.7203871786732
1,2,200,5,23,23,14,14,5,1,0.436620787338143,8,14,11.7203871786732
2,3,50,11,11,17,17,14,14,0,0.107436763088117,8,14,13.7823480810476
1,2,80,5,23,14,14,23,5,0,0.216296365420021,8,14,11.7203871786732
1,3,170,11,17,14,14,17,11,0,1.6330453815026,8,14,13.7823480810476
1,3,230,11,11,14,17,17,14,1,0.177337762042043,8,14,13.7823480810476
1,3,80,14,17,17,11,14,11,0,0.292118303110328,8,14,13.7823480810476
1,2,200,23,14,5,5,14,23,1,0.066864737906144,8,14,11.7203871786732
2,3,140,14,11,17,11,17,14,1,0.251786908333997,8,14,13.7823480810476
2,2,170,23,14,5,23,14,5,1,0.126528108446109,8,14,11.7203871786732
1,1,50,28,14,28,7,7,14,0,0.622039488936935,8,16.3333333333333,14
2,3,80,14,17,11,17,14,11,0,3.0959855819774,8,14,13.7823480810476
2,3,230,14,11,17,14,17,11,1,0.157625057243422,8,14,13.7823480810476
2,2,80,5,23,14,23,14,5,0,0.290474509750311,8,14,11.7203871786732
2,3,170,17,17,14,11,11,14,1,0.407281753620737,8,14,13.7823480810476
2,1,230,7,7,28,14,28,14,1,0.0358850498623724,8,16.3333333333333,14
2,1,50,28,7,7,14,28,14,0,0.328685782587854,8,16.3333333333333,14
2,2,140,14,14,23,5,23,5,1,1.1694836315728,8,14,11.7203871786732
2,2,50,5,14,23,5,14,23,1,1.17997659685716,8,14,11.7203871786732
2,3,140,11,17,14,17,14,11,0,0.726382270357135,8,14,13.7823480810476
2,2,50,5,23,5,23,14,14,0,0.37704620821205,8,14,11.7203871786732
2,2,110,14,5,14,5,23,23,1,0.777817377292195,8,14,11.7203871786732
2,2,50,5,5,14,23,23,14,0,1.04040339124913,8,14,11.7203871786732
2,1,50,7,14,14,28,7,28,0,0.236862360990017,8,16.3333333333333,14
2,3,80,14,11,11,14,17,17,0,0.13568842060613,8,14,13.7823480810476
2,1,80,7,14,7,28,14,28,1,0.726457633472819,8,16.3333333333333,14
2,3,200,11,17,17,14,14,11,1,0.42708786251842,8,14,13.7823480810476
2,3,80,17,14,17,11,14,11,0,0.447778637485499,8,14,13.7823480810476
1,1,170,7,14,7,28,28,14,1,1.80442456648143,8,16.3333333333333,14
1,3,200,17,11,14,14,17,11,1,0.272559937253391,8,14,13.7823480810476
1,1,170,28,7,14,28,14,7,1,0.311309435896874,8,16.3333333333333,14
1,3,140,14,11,11,17,14,17,0,0.704082851684689,8,14,13.7823480810476
1,2,200,5,5,23,14,14,23,1,0.182693404099155,8,14,11.7203871786732
1,2,50,23,14,5,5,23,14,0,0.355530506551077,8,14,11.7203871786732
2,3,80,11,11,17,17,14,14,0,0.840340760612889,8,14,13.7823480810476
1,2,50,5,5,23,14,23,14,0,0.902998599824059,8,14,11.7203871786732
1,2,110,23,5,23,14,5,14,0,0.503559771843356,8,14,11.7203871786732
2,2,140,5,23,14,14,5,23,1,0.68022046506303,8,14,11.7203871786732
1,3,200,14,11,11,17,17,14,1,0.11077581491827,8,14,13.7823480810476
2,3,140,14,11,11,14,17,17,0,1.37226681544416,8,14,13.7823480810476
1,1,140,7,28,28,14,14,7,0,0.112607878853851,8,16.3333333333333,14
2,2,140,14,23,5,14,23,5,0,0.0493961976171704,8,14,11.7203871786732
2,2,80,5,5,23,14,14,23,1,1.14430987334435,8,14,11.7203871786732
2,2,230,23,5,14,5,23,14,1,0.288716075883713,8,14,11.7203871786732
1,2,140,5,5,23,14,23,14,1,1.04142950178721,8,14,11.7203871786732
2,1,170,7,7,28,14,14,28,1,0.299885628797711,8,16.3333333333333,14
1,2,80,23,5,14,14,23,5,0,0.250664164439513,8,14,11.7203871786732
1,2,50,5,14,5,14,23,23,0,0.0714667149677553,8,14,11.7203871786732
2,3,110,11,17,14,14,11,17,0,0.862331302160783,8,14,13.7823480810476
2,1,230,28,14,28,7,7,14,1,0.294848066683699,8,16.3333333333333,14
2,1,80,14,14,28,28,7,7,0,0.225574603732639,8,16.3333333333333,14
2,2,50,23,23,5,5,14,14,0,0.0664248183566087,8,14,11.7203871786732
2,3,110,14,17,11,14,17,11,0,0.449339966371554,8,14,13.7823480810476
2,1,110,7,7,14,28,28,14,1,0.235938684442772,8,16.3333333333333,14
2,1,200,28,14,7,28,14,7,1,0.336707704557739,8,16.3333333333333,14
1,3,230,14,14,11,17,17,11,1,0.757466617909813,8,14,13.7823480810476
2,3,80,14,11,17,14,11,17,0,0.966083403963239,8,14,13.7823480810476
1,2,140,5,14,23,14,23,5,0,1.80856795896216,8,14,11.7203871786732
