motion,mIntv,position,soa,lenSeq,mi,resp,rt,lastIntv,sub
2,1,3,140,1,4,1,0.219123418761683,6,16
1,2,3,110,2,11,0,0.151929427244795,6,16
1,2,3,200,2,11,1,0.246751597898765,20,16
2,3,3,230,1,18,0,1.03541222612193,6,16
2,3,3,50,2,18,0,0.359642572017492,13,16
2,1,3,80,2,4,0,0.250681241819166,13,16
2,2,3,170,1,11,1,0.281451794752684,6,16
1,2,3,140,2,11,0,0.424178583268258,13,16
2,1,3,170,1,4,1,0.36312835582703,20,16
1,2,3,230,1,11,1,0.191923975830832,13,16
1,1,3,110,1,4,0,0.235481912694013,13,16
1,3,3,170,2,18,1,0.248947706961644,20,16
2,3,3,140,1,18,1,0.219727758430508,13,16
2,1,3,230,2,4,1,0.156702404623502,6,16
1,2,3,140,2,11,1,0.298474135261586,13,16
1,2,3,110,1,11,0,0.147277516293343,20,16
1,2,3,80,1,11,0,0.198085822428311,13,16
1,1,3,80,2,4,0,0.204020423235761,20,16
2,2,3,230,0,11,1,0.114911611295611,6,16
2,3,3,50,1,18,0,0.0236871105221326,6,16
1,2,3,110,1,11,0,0.121545095914826,20,16
1,2,3,50,1,11,0,0.0634209926074618,20,16
2,3,3,80,2,18,0,0.0899951524761491,20,16
2,2,3,230,2,11,1,0.23755862072494,6,16
2,1,3,140,0,4,0,0.409530319921487,13,16
1,3,3,230,0,18,1,0.410185535008168,20,16
2,1,3,140,0,4,0,0.982912764394314,6,16
2,1,3,200,1,4,1,0.284553176488316,13,16
2,1,3,50,1,4,0,0.44222205616461,20,16
1,2,3,230,1,11,1,0.194950493672422,6,16
2,2,3,110,1,11,0,0.280525112524629,20,16
1,1,3,50,2,4,0,0.242363289508376,6,16
1,3,3,200,1,18,1,0.278946421943601,20,16
2,3,3,110,2,18,0,0.000124175418477535,6,16
2,2,3,140,0,11,0,0.268432676356497,6,16
1,2,3,200,0,11,1,0.233267206077926,6,16
2,2,3,200,0,11,1,0.202176554922517,6,16
2,3,3,80,1,18,0,0.0868628086518584,13,16
1,2,3,200,1,11,1,0.145755291298883,13,16
1,3,3,140,1,18,1,0.344408645502881,20,16
2,3,3,230,1,18,1,0.135005281217218,13,16
2,3,3,230,2,18,1,0.230417239057715,6,16
1,1,3,170,0,4,1,0.733485908209786,20,16
2,1,3,140,1,4,1,0.26630376209414,6,16
1,3,3,50,2,18,0,0.210854593767181,6,16
2,3,3,110,1,18,0,1.30345653052063,20,16
1,2,3,230,2,11,1,0.198756770436376,13,16
1,1,3,110,2,4,0,0.415864822643471,20,16
1,2,3,230,1,11,1,0.409821523702703,6,16
2,1,3,80,0,4,0,0.326817152934382,6,16
2,3,3,230,1,18,1,0.187454367521696,20,16
1,2,3,80,1,11,0,0.936324305971084,6,16
2,1,3,110,1,4,0,0.657085988523704,13,16
2,3,3,170,1,18,1,0.197494798412663,20,16
2,1,3,170,1,4,1,0.202656538723204,6,16
2,3,3,230,0,18,1,0.247365888593322,20,16
1,1,3,140,2,4,0,0.124256985403463,13,16
2,3,3,110,0,18,1,1.52899360532865,20,16
1,1,3,230,1,4,1,0.19550201433367,20,16
1,1,3,140,1,4,0,0.241588523015707,13,16
2,1,3,50,1,4,1,0.30128455757449,13,16
2,3,3,110,2,18,1,0.249879761314787,20,16
2,3,3,80,1,18,0,0.215055806331293,20,16
1,3,3,230,1,18,1,0.252482584252448,20,16
2,1,3,230,1,4,1,0.813457659696269,20,16
2,3,3,230,2,18,1,0.257827642231859,6,16
2,3,3,110,1,18,0,0.212449660120001,13,16
1,3,3,200,1,18,1,0.215080881262566,20,16
2,3,3,140,0,18,1,0.769814558292182,20,16
1,3,3,230,1,18,1,0.224147096577781,20,16
2,1,3,200,2,4,1,0.739148211057454,6,16
2,2,3,170,1,11,1,0.311750454027788,13,16
2,1,3,80,1,4,1,0.250834341753489,13,16
2,3,3,140,2,18,1,0.226931838702967,13,16
1,3,3,50,1,18,0,0.469661560544409,13,16
1,1,3,140,1,4,0,0.805542019049426,13,16
2,3,3,230,1,18,1,0.20795834902583,20,16
2,2,3,50,1,11,0,0.258672001995819,6,16
1,2,3,80,1,11,0,0.197474708393202,20,16
2,2,3,200,1,11,1,0.0842604105223472,13,16
1,1,3,140,0,4,1,0.395339236098152,20,16
2,2,3,200,2,11,1,0.662025697276022,13,16
1,1,3,50,1,4,0,0.23485148682721,13,16
1,1,3,170,2,4,1,0.131812644778165,13,16
1,1,3,230,1,4,1,0.156845835483637,13,16
2,2,3,110,1,11,1,0.172793202052162,6,16
2,1,3,110,1,4,1,0.437834638742515,6,16
2,3,3,140,0,18,1,0.2104962854105,20,16
1,2,3,50,1,11,0,0.279412902123568,13,16
1,3,3,50,0,18,0,0.232150913011537,13,16
1,1,3,200,2,4,1,0.211706491047607,6,16
2,1,3,110,1,4,0,0.176502904618246,13,16
1,2,3,170,1,11,1,0.853349081519809,6,16
1,2,3,140,1,11,1,0.091901561501345,13,16
1,2,3,200,0,11,1,0.208894437172603,6,16
1,3,3,140,1,18,1,0.213539622628559,6,16
2,3,3,50,2,18,0,0.050172902875147,13,16
2,1,3,230,2,4,1,0.225190243777433,6,16
1,1,3,110,0,4,0,0.260270729965214,20,16
1,3,3,80,1,18,0,0.140975501960384,13,16
2,3,3,80,2,18,0,0.187521220219878,6,16
2,3,3,50,1,18,0,0.206197412192978,6,16
2,1,3,50,2,4,0,0.243265908073681,20,16
2,2,3,140,0,11,0,0.233154165883661,20,16
2,2,3,140,1,11,1,0.3139241948993,20,16
2,2,3,140,2,11,0,0.22863966705745,6,16
2,2,3,50,2,11,0,0.0653783334414584,13,16
2,2,3,230,2,11,0,0.319992850722883,13,16
2,1,3,230,2,4,0,0.160926455299432,20,16
1,3,3,230,1,18,0,1.24750081099637,20,16
1,3,3,140,1,18,1,0.241787667590415,20,16
2,1,3,110,2,4,0,0.782772094612483,13,16
2,1,3,140,2,4,1,0.841058489489114,20,16
2,3,3,200,1,18,0,0.326070480138696,6,16
2,2,3,110,1,11,0,0.566930153484464,20,16
1,2,3,140,1,11,1,0.251626638140806,6,16
1,2,3,110,0,11,1,0.112571263110567,20,16
2,3,3,50,1,18,0,0.0833102623691957,20,16
2,2,3,50,1,11,0,0.476222966955447,20,16
2,2,3,80,1,11,0,0.1869563463124,6,16
1,1,3,140,1,4,1,0.218081102380893,6,16
2,3,3,110,2,18,1,0.216582591429415,13,16
1,1,3,230,1,4,1,0.131555493279393,13,16
2,1,3,80,1,4,0,0.248592180531432,6,16
1,1,3,230,2,4,1,0.0655921470388421,6,16
1,3,3,230,1,18,1,0.220255286856172,20,16
1,1,3,170,1,4,0,0.657322350762115,13,16
2,3,3,80,2,18,1,0.671750894556681,20,16
1,2,3,110,2,11,1,0.278290255739194,20,16
1,2,3,110,1,11,0,0.278190557512971,20,16
1,1,3,200,2,4,1,0.205112866921809,6,16
1,1,3,140,1,4,0,0.835115467715696,6,16
2,1,3,50,1,4,0,0.577863526347755,20,16
2,1,3,200,1,4,1,0.136694786451244,6,16
2,2,3,170,2,11,1,0.000120228090509045,6,16
1,1,3,200,2,4,1,0.0165756947126283,13,16
2,3,3,50,1,18,0,0.0392951422231818,20,16
2,2,3,50,2,11,0,0.224209310225888,20,16
2,1,3,80,1,4,1,0.186182425675725,13,16
2,2,3,110,1,11,0,0.000121641609894141,20,16
2,1,3,140,1,4,0,0.308803119585264,13,16
1,3,3,110,2,18,1,1.27329515931115,6,16
1,1,3,200,1,4,1,0.233824922164331,20,16
2,1,3,50,2,4,0,0.233351186419895,6,16
1,3,3,170,0,18,1,0.262053463566644,6,16
1,2,3,50,1,11,0,0.223043713153857,13,16
1,2,3,140,0,11,1,0.229943529628599,20,16
2,1,3,200,2,4,1,0.420949593818477,6,16
1,3,3,140,2,18,1,0.237903887861648,20,16
1,2,3,230,0,11,1,0.296643680344914,20,16
2,3,3,110,1,18,0,0.259192710942898,20,16
2,1,3,200,1,4,1,0.238151483067668,13,16
2,3,3,170,0,18,1,0.810910042959222,20,16
2,2,3,110,1,11,0,0.317570157517366,20,16
1,3,3,200,1,18,1,0.216111562423976,20,16
2,2,3,110,1,11,0,0.246935494509671,13,16
1,3,3,50,1,18,0,0.165634707778281,20,16
1,2,3,170,1,11,1,0.222983187458794,20,16
2,2,3,230,1,11,1,0.230674187551358,13,16
2,2,3,110,1,11,0,0.229515188155801,20,16
2,2,3,170,2,11,1,0.258313821457705,20,16
2,1,3,230,1,4,1,0.225543375494908,6,16
2,2,3,140,1,11,0,0.228346391868854,20,16
1,1,3,230,0,4,1,0.551393786461631,20,16
1,2,3,50,1,11,0,0.244152462893453,13,16
2,1,3,230,1,4,1,0.253062251241317,6,16
2,3,3,80,2,18,0,0.275648391848335,20,16
2,3,3,140,1,18,1,0.360326474779868,6,16
1,3,3,110,2,18,0,0.934600823641631,20,16
2,2,3,80,2,11,0,0.379145984832576,13,16
1,1,3,200,1,4,1,0.158536186573201,6,16
1,1,3,80,0,4,0,0.633672555647081,20,16
1,2,3,50,1,11,0,0.16712989921507,13,16
2,1,3,110,1,4,0,0.224184321760276,20,16
2,2,3,200,1,11,0,0.171051708628966,6,16
2,3,3,200,1,18,1,0.109758900968245,13,16
1,2,3,200,2,11,1,0.196567845510799,13,16
1,2,3,80,2,11,0,0.220174261371085,13,16
2,1,3,80,2,4,0,0.495212448949587,6,16
1,1,3,230,1,4,0,2.07207625519914,6,16
2,3,3,170,0,18,1,0.176002240578782,6,16
1,2,3,140,1,11,0,0.656882201139069,6,16
2,3,3,140,1,18,1,0.133378384363823,6,16
1,1,3,50,1,4,0,0.12646011319066,13,16
2,2,3,110,0,11,1,0.258104079247005,13,16
1,3,3,170,0,18,1,0.206775075443602,13,16
1,1,3,140,0,4,1,0.25184724490191,13,16
2,1,3,140,2,4,1,0.232857394490566,6,16
1,1,3,170,0,4,1,0.254726903346636,20,16
1,3,3,110,1,18,0,0.342063522930403,6,16
1,1,3,200,1,4,1,0.203066263845358,20,16
2,1,3,170,1,4,1,1.21404493221189,20,16
1,1,3,50,0,4,0,0.252700924119381,13,16
1,3,3,80,0,18,0,0.251381542909712,6,16
2,3,3,200,0,18,1,0.198011616422264,13,16
2,3,3,50,1,18,0,0.136260076622875,6,16
1,3,3,50,2,18,0,0.210855571200227,20,16
2,3,3,200,1,18,1,0.219463366403943,20,16
2,2,3,230,2,11,1,0.216881152278347,13,16
2,3,3,200,2,18,1,0.695453707925026,13,16
2,2,3,110,0,11,0,0.242189584522293,13,16
2,3,3,50,1,18,0,0.238867964443216,20,16
2,2,3,110,2,11,1,0.913611106516328,13,16
1,2,3,170,2,11,1,0.84403728977486,6,16
1,2,3,230,2,11,1,0.212550459837985,13,16
1,1,3,110,1,4,1,0.21156040607957,6,16
2,3,3,230,1,18,1,0.236937972953001,20,16
2,2,3,80,1,11,0,0.201700789123606,20,16
1,2,3,140,0,11,1,0.21855595465513,13,16
1,3,3,110,0,18,0,0.186031032491428,6,16
2,3,3,140,2,18,1,0.0805505312659989,6,16
1,2,3,170,1,11,1,0.000131149031403766,13,16
2,1,3,200,0,4,1,0.265386940667213,20,16
2,2,3,170,1,11,1,0.192889672696765,13,16
2,1,3,230,1,4,1,0.131059111150535,13,16
2,2,3,80,1,11,0,0.0739537981494323,13,16
2,1,3,170,2,4,1,0.0409641664646188,6,16
1,1,3,50,0,4,0,0.16213858196943,6,16
1,3,3,170,2,18,1,0.194374307850467,13,16
1,3,3,80,2,18,0,0.280978431184849,13,16
2,1,3,110,0,4,1,0.244072001312361,6,16
1,3,3,230,0,18,1,0.222730547191986,13,16
2,3,3,140,0,18,1,0.311416671736424,20,16
2,2,3,170,1,11,1,0.192199886535491,20,16
1,1,3,50,0,4,0,0.239266065624633,13,16
1,3,3,50,1,18,0,0.21396780620853,20,16
2,3,3,110,0,18,0,0.51672386373366,13,16
1,1,3,170,1,4,1,0.463596329497705,13,16
1,2,3,200,2,11,0,0.107167814752302,6,16
1,3,3,140,2,18,1,0.213722229778796,6,16
1,2,3,80,2,11,0,0.109393946063392,13,16
1,3,3,80,2,18,0,0.114013564112156,20,16
2,3,3,200,0,18,1,0.263777457168999,13,16
1,1,3,200,1,4,0,0.0247433027002444,6,16
1,1,3,110,0,4,0,0.288573086399992,20,16
2,2,3,140,1,11,1,0.173364530780873,6,16
1,2,3,230,2,11,1,0.148902495873244,13,16
1,2,3,230,1,11,1,0.082221262256553,20,16
2,1,3,170,0,4,1,0.238177764752891,13,16
2,1,3,170,1,4,1,0.0764370283286553,20,16
1,3,3,200,1,18,1,0.0671457814855785,6,16
2,2,3,110,1,11,1,0.182118561327115,13,16
1,1,3,170,0,4,1,0.17518042945585,20,16
2,2,3,170,1,11,1,0.0810646914078461,20,16
1,3,3,230,1,18,1,0.176831983950706,20,16
2,2,3,230,2,11,1,0.111626753997371,6,16
1,2,3,80,1,11,0,0.210478026199326,13,16
1,1,3,80,2,4,0,0.238246192623137,13,16
1,1,3,50,1,4,0,0.225322655953732,6,16
1,1,3,110,1,4,0,0.422426375669602,13,16
1,3,3,140,0,18,1,0.197034427193103,13,16
1,1,3,80,1,4,0,0.170046662542973,6,16
1,1,3,170,0,4,0,0.303928477835143,6,16
2,1,3,200,1,4,1,0.434066508203614,6,16
2,1,3,230,2,4,1,0.0490660871555519,6,16
1,2,3,80,2,11,0,0.000146502257393877,20,16
2,3,3,170,1,18,1,0.189430358540449,6,16
2,3,3,200,2,18,1,0.133944092849561,20,16
2,1,3,50,2,4,0,0.0419194499031619,13,16
2,3,3,110,0,18,0,0.930666333906629,6,16
1,1,3,230,0,4,1,0.133436808576789,20,16
2,3,3,230,1,18,1,0.642116194639129,6,16
1,3,3,80,1,18,0,0.158649997436896,20,16
2,2,3,200,1,11,1,0.115444534403196,13,16
1,2,3,230,1,11,1,0.120302078584245,6,16
2,2,3,110,2,11,1,0.0731031376985811,13,16
1,3,3,140,1,18,1,0.789789345973986,20,16
1,3,3,110,1,18,1,0.188158337747609,20,16
2,3,3,170,1,18,1,0.104764752924439,6,16
2,2,3,80,2,11,0,0.0936227017496094,13,16
1,3,3,230,1,18,1,0.0762297109049541,13,16
2,1,3,110,2,4,1,0.365324254365078,6,16
2,2,3,170,1,11,1,0.0220952847371336,20,16
1,3,3,140,1,18,1,0.108901289460391,6,16
1,2,3,140,2,11,1,0.0997625147383587,20,16
1,3,3,110,1,18,1,0.221308809888797,6,16
1,2,3,140,0,11,1,0.105778186143198,13,16
1,3,3,140,0,18,1,0.228572333161082,6,16
2,1,3,230,0,4,1,0.191623403724407,20,16
1,1,3,50,2,4,0,0.0375157394146299,13,16
2,1,3,140,2,4,1,0.000164859211963631,13,16
1,3,3,230,0,18,1,0.129366857824607,13,16
1,1,3,170,1,4,0,0.300495591979598,13,16
2,3,3,200,2,18,1,0.102984071933406,13,16
2,3,3,230,0,18,1,0.233798181836846,13,16
2,1,3,80,0,4,0,0.158809074752753,6,16
1,1,3,230,0,4,1,0.739901500326141,13,16
1,3,3,170,0,18,1,0.856451880534678,20,16
1,3,3,230,2,18,1,0.0353881935593563,6,16
2,2,3,230,2,11,1,0.123288604354912,6,16
1,2,3,170,2,11,1,0.151929058827136,6,16
2,1,3,230,2,4,1,0.230924200025129,20,16
2,3,3,170,2,18,1,0.149041017009495,13,16
1,2,3,170,1,11,1,0.202818443077831,6,16
1,1,3,80,0,4,0,0.209963941244951,20,16
1,1,3,110,1,4,0,1.11385707221052,6,16
1,3,3,200,0,18,1,0.177168097046433,13,16
2,1,3,110,2,4,1,0.95821321688436,13,16
2,2,3,230,2,11,1,0.0727130514724195,6,16
1,3,3,50,1,18,0,0.0833954457061736,13,16
1,3,3,80,1,18,0,0.122104458600916,13,16
2,3,3,50,1,18,0,0.0328291107748555,13,16
2,2,3,170,1,11,1,0.0977145357360314,6,16
1,3,3,200,1,18,1,0.108382332375186,13,16
1,2,3,50,2,11,0,0.105139666373816,13,16
2,3,3,80,0,18,0,0.485975167718607,13,16
1,1,3,230,2,4,1,0.603579450654706,13,16
2,3,3,80,2,18,0,0.0960474062126195,13,16
2,3,3,200,1,18,1,0.206798018817153,6,16
2,1,3,200,1,4,1,0.289787964921743,13,16
1,2,3,110,2,11,1,0.150512900414469,6,16
2,2,3,140,0,11,1,0.201461220151941,13,16
1,1,3,110,2,4,1,0.0983518149164411,6,16
2,2,3,50,1,11,0,0.0373832746076914,13,16
1,3,3,140,0,18,1,0.0941307491721091,20,16
1,2,3,110,1,11,1,0.209016326900382,6,16
2,1,3,200,0,4,1,0.224932686267948,20,16
1,2,3,200,2,11,1,0.0716212468773847,6,16
1,2,3,140,2,11,1,0.418428255007711,20,16
1,2,3,140,1,11,1,0.161281602034251,6,16
1,1,3,200,1,4,1,0.0822536792170467,13,16
1,3,3,50,0,18,0,0.167098737880224,13,16
1,2,3,50,1,11,0,0.151908265807378,20,16
1,1,3,140,2,4,1,0.0252111362492542,20,16
1,1,3,80,0,4,0,0.146340236429296,20,16
2,3,3,170,0,18,1,0.143036913155356,6,16
1,1,3,80,1,4,0,0.0980524721207985,20,16
1,1,3,170,1,4,0,0.0651358434465692,20,16
1,2,3,230,1,11,1,0.0919422603324165,13,16
1,3,3,200,0,18,1,0.18870785091076,13,16
2,2,3,230,1,11,1,0.0915481553506652,6,16
1,2,3,50,1,11,0,0.14845687638217,20,16
2,1,3,50,1,4,0,0.150452002542352,6,16
1,3,3,110,2,18,0,0.000163393061484385,13,16
1,2,3,50,1,11,0,0.0640067008885126,6,16
1,3,3,80,0,18,0,0.184915807083598,20,16
2,1,3,50,1,4,0,0.101935691704966,20,16
1,1,3,140,1,4,0,0.185040275732263,13,16
1,3,3,170,0,18,1,0.313721219536092,13,16
1,2,3,80,1,11,0,0.0766145077113833,20,16
1,3,3,50,1,18,0,0.0512848463613409,13,16
2,3,3,200,1,18,1,0.113021480298812,20,16
2,3,3,140,1,18,1,0.145683889775682,20,16
2,2,3,50,1,11,0,0.0626028205460898,6,16
2,3,3,110,0,18,1,0.591543175565675,6,16
1,3,3,50,1,22,0,2.28996656297295,20,17
2,1,3,50,2,8,0,1.66490407445872,20,17
2,3,3,50,1,22,0,1.74831635697774,6,17
2,3,3,140,1,22,0,2.18000328456037,20,17
2,3,3,50,2,22,0,0.832846668159164,20,17
2,1,3,230,1,8,1,1.14180847637181,6,17
1,1,3,80,1,8,0,0.892148505240584,6,17
1,3,3,230,1,22,1,0.741012179270911,20,17
1,1,3,50,1,8,0,0.883512379752574,6,17
2,2,3,140,0,15,0,1.32977845588903,6,17
1,2,3,50,0,15,0,0.73752203629374,6,17
2,3,3,140,0,22,0,0.860817857250368,6,17
2,2,3,110,1,15,0,1.63449143274329,6,17
1,1,3,140,0,8,0,1.31021001139425,20,17
1,2,3,140,2,15,0,1.38325420594174,20,17
2,2,3,230,1,15,0,4.00534949495295,13,17
2,1,3,110,1,8,0,3.04226025046864,13,17
1,2,3,80,0,15,0,1.07330323544238,20,17
2,2,3,200,2,15,1,0.482785068447811,6,17
1,2,3,170,1,15,1,0.973953043815527,13,17
2,3,3,230,2,22,1,0.243965199696504,13,17
2,3,3,110,1,22,1,0.881133066469829,20,17
2,2,3,140,2,15,1,0.708967725767707,6,17
1,1,3,110,2,8,0,0.15991822179285,6,17
1,2,3,110,1,15,0,1.34132748204865,13,17
1,2,3,80,0,15,0,1.26696867304418,20,17
1,1,3,170,2,8,0,1.89973921658384,13,17
1,3,3,110,2,22,1,1.12200445570852,20,17
2,1,3,80,2,8,0,0.931478538420834,20,17
1,3,3,200,1,22,1,1.38624570050024,6,17
1,1,3,50,1,8,0,0.714326173904283,20,17
2,1,3,110,0,8,0,1.38857748956661,6,17
2,1,3,80,1,8,0,1.06898519274637,6,17
1,3,3,110,0,22,0,0.777312044947848,20,17
1,3,3,140,2,22,0,1.6840068648321,6,17
2,2,3,200,0,15,0,2.36627355410837,13,17
2,2,3,80,0,15,0,3.08077194691259,13,17
2,1,3,230,1,8,1,1.26954092001097,13,17
2,3,3,230,2,22,1,0.240084142221804,20,17
2,3,3,200,2,22,1,0.495979343689669,13,17
1,2,3,50,2,15,0,0.223931537127555,20,17
1,2,3,230,2,15,1,0.283367511586221,6,17
1,3,3,230,2,22,1,0.362990842992531,6,17
1,3,3,80,0,22,0,0.687326680121259,6,17
2,3,3,200,2,22,1,0.285971645187146,20,17
2,2,3,170,2,15,1,0.742956391861753,20,17
2,3,3,140,1,22,1,0.842892902609037,13,17
2,3,3,170,1,22,1,0.000232994964790123,13,17
2,1,3,230,1,8,1,0.207361709307861,13,17
2,1,3,80,1,8,0,0.366370515472227,13,17
1,3,3,170,1,22,1,0.348599591017319,20,17
1,2,3,50,1,15,0,0.277256369474344,13,17
1,3,3,200,0,22,1,0.401328240538078,13,17
2,1,3,110,0,8,0,0.605278415792782,6,17
2,3,3,170,1,22,1,0.930323748074898,13,17
1,1,3,200,2,8,1,0.477286588768493,13,17
2,2,3,230,1,15,1,0.0445115861789418,20,17
1,1,3,230,1,8,0,0.352067876463479,6,17
1,3,3,200,1,22,1,0.124575356105652,6,17
1,2,3,200,0,15,1,0.813743125979272,20,17
1,2,3,110,1,15,0,1.07973910297778,6,17
1,2,3,80,0,15,0,0.650500895485493,20,17
1,2,3,110,2,15,0,1.62803487047222,20,17
1,1,3,170,1,8,1,0.647505556687975,20,17
1,3,3,50,2,22,0,0.000235260409226612,13,17
1,2,3,110,0,15,0,0.614654815406084,13,17
1,3,3,80,2,22,0,0.245467580418335,6,17
2,1,3,110,0,8,0,0.773603707577422,20,17
1,3,3,140,0,22,0,0.851571124268503,6,17
2,1,3,230,1,8,1,0.892185824932767,13,17
2,2,3,110,0,15,0,1.47077871651527,6,17
2,1,3,200,1,8,1,0.285669789727763,20,17
1,1,3,200,2,8,0,1.03569390769144,20,17
1,2,3,110,2,15,1,2.03197394070412,6,17
2,1,3,200,2,8,1,0.261921740248908,6,17
2,1,3,230,2,8,1,0.323413796156728,6,17
2,2,3,140,2,15,1,2.31637116703814,6,17
1,1,3,110,0,8,0,0.255128097861871,20,17
1,3,3,80,1,22,0,0.000303193675335933,20,17
1,1,3,110,1,8,0,0.0783576345152142,20,17
1,1,3,140,1,8,0,0.0242707206321029,13,17
2,3,3,140,2,22,0,1.4057863682383,6,17
2,2,3,170,1,15,1,0.152614308053671,20,17
2,2,3,50,1,15,0,0.0140152082167333,13,17
2,2,3,50,1,15,0,0.260535869539581,20,17
1,2,3,200,1,15,0,0.402452803236883,6,17
2,1,3,80,1,8,0,0.281554429144762,20,17
2,2,3,170,0,15,0,1.07317251126869,13,17
2,3,3,140,1,22,0,1.36379100939257,13,17
1,3,3,50,1,22,0,0.202460154237542,20,17
2,2,3,200,1,15,1,0.147451339719737,20,17
2,1,3,140,2,8,0,0.312839853447713,13,17
1,3,3,140,0,22,1,0.440740230687879,20,17
2,2,3,110,2,15,0,0.420358636923993,6,17
2,2,3,50,1,15,0,0.451780669542586,20,17
1,3,3,230,1,22,1,0.324502723211481,20,17
1,2,3,110,0,15,1,1.03456639790966,20,17
2,1,3,170,1,8,0,0.467033707677274,13,17
2,1,3,170,2,8,0,0.174014434691344,20,17
1,3,3,230,1,22,1,0.177074288540098,6,17
2,2,3,230,2,15,1,0.176505937603451,20,17
2,2,3,80,0,15,0,0.22216258574781,6,17
1,2,3,170,1,15,0,3.30567840209278,13,17
1,3,3,170,1,22,1,0.34992287130035,6,17
2,3,3,230,0,22,1,0.398142323718275,13,17
2,2,3,110,1,15,1,0.684941307275039,13,17
2,3,3,170,2,22,1,0.0833408157604936,20,17
1,2,3,200,1,15,1,0.443419790563439,20,17
1,2,3,200,2,15,1,0.250170407879978,13,17
1,3,3,80,1,22,0,0.438874982875404,20,17
1,3,3,80,2,22,0,0.230196047834852,13,17
2,1,3,50,1,8,0,0.456913685891777,6,17
1,2,3,140,0,15,0,0.625407437541526,6,17
2,3,3,200,1,22,1,0.325257797907852,13,17
1,1,3,230,0,8,1,1.49454281456474,20,17
2,1,3,170,1,8,1,1.14003892354594,6,17
2,3,3,140,1,22,1,0.594854513681639,6,17
2,2,3,110,1,15,1,1.26825034332524,20,17
1,3,3,170,0,22,1,1.03160576752771,20,17
2,3,3,140,0,22,0,0.909289831561637,20,17
1,1,3,170,0,8,0,0.785245216002295,6,17
2,1,3,50,0,8,0,0.611875966907064,20,17
1,2,3,50,1,15,0,0.501551781113903,6,17
2,3,3,80,0,22,0,0.625884303609382,6,17
2,3,3,80,1,22,0,0.351457569692684,20,17
1,2,3,140,0,15,0,1.66225922299918,20,17
2,1,3,80,2,8,0,0.62836338667239,6,17
1,1,3,110,1,8,0,1.05009489305985,6,17
1,1,3,110,2,8,0,0.977674357372052,13,17
2,3,3,80,1,22,0,0.457007496349433,6,17
2,2,3,170,2,15,1,1.15125188202319,13,17
1,3,3,200,1,22,1,0.339635427143094,20,17
1,1,3,170,0,8,1,0.0405358511620761,13,17
2,2,3,230,2,15,1,0.380654965767462,6,17
2,3,3,80,1,22,0,0.313879702551731,13,17
2,2,3,140,2,15,1,0.376606526017895,13,17
2,1,3,140,2,8,0,0.3397204965936,13,17
1,1,3,230,0,8,1,0.513291069537445,6,17
2,2,3,80,1,15,0,0.316556210091676,6,17
1,3,3,80,2,22,0,0.000242963923028583,20,17
1,1,3,80,1,8,0,0.36055737455672,13,17
2,1,3,80,1,8,0,0.0251392730529005,13,17
1,2,3,170,1,15,0,0.000271236872777081,20,17
2,2,3,200,2,15,0,0.000238001998241089,6,17
1,2,3,230,0,15,1,0.227810659952866,13,17
2,3,3,200,1,22,1,0.000241004213421547,20,17
2,2,3,170,0,15,1,0.0648974050968718,20,17
1,2,3,50,1,15,0,0.0565705729436559,6,17
2,3,3,230,1,22,1,0.190337920468664,13,17
1,3,3,110,2,22,0,0.000250592256634263,6,17
1,1,3,80,1,8,0,0.427814320416928,6,17
2,1,3,200,2,8,0,0.328678318559014,13,17
2,2,3,170,1,15,0,0.206934843406998,20,17
1,3,3,200,0,22,1,0.232982604860354,6,17
2,3,3,230,2,22,1,0.0124125815714251,6,17
2,3,3,170,1,22,0,0.05174211855865,13,17
2,2,3,230,0,15,0,0.455472647596253,13,17
1,3,3,110,0,22,0,0.00024283862194352,13,17
1,1,3,50,2,8,0,0.0333396412711409,13,17
2,3,3,110,0,22,0,0.257359330256804,6,17
1,3,3,80,2,22,0,0.835638106917031,6,17
1,2,3,80,1,15,0,0.0659526211325101,20,17
2,2,3,230,1,15,1,0.000242197080297046,6,17
1,2,3,230,2,15,1,0.336609279301229,13,17
1,1,3,80,1,8,0,0.503174455942371,13,17
2,2,3,140,0,15,1,0.416118636790543,6,17
1,1,3,140,1,8,1,0.370328011654692,13,17
2,1,3,200,1,8,1,0.134074159897409,20,17
2,1,3,170,1,8,1,0.000243084212343092,13,17
2,3,3,230,2,22,1,0.0619738738769229,13,17
1,2,3,140,1,15,1,0.000244046525040176,20,17
2,1,3,80,0,8,0,0.147719639533989,13,17
2,2,3,110,1,15,1,0.264724075193953,6,17
1,2,3,140,1,15,1,0.241024422027294,13,17
2,3,3,50,0,22,0,0.148407547806528,20,17
1,2,3,80,1,15,0,0.022226377393963,13,17
2,2,3,230,0,15,0,0.000240883924107038,20,17
1,3,3,80,2,22,0,0.497063469204022,6,17
2,3,3,170,0,22,0,0.126181546316275,6,17
1,1,3,80,0,8,0,0.000283711854535795,20,17
2,3,3,170,1,22,1,0.542380932173728,20,17
1,1,3,170,1,8,0,0.405288653731077,20,17
2,3,3,80,1,22,0,0.0446654259071693,6,17
2,3,3,110,2,22,1,0.135144432118523,13,17
2,1,3,50,1,8,0,0.0467395807922912,20,17
2,3,3,200,2,22,0,0.106638482820017,6,17
1,3,3,140,2,22,0,0.0107115835057812,13,17
1,2,3,230,1,15,1,0.0209709201112673,20,17
