motion,mIntv,soa,i1,i2,i3,i4,i5,i6,resp,rt,sub,mi
1,3,50,23,14,14,5,5,23,1,0.83230975774859,5,14
1,1,170,5,23,14,14,23,5,1,0.878188917460648,5,14
1,3,230,5,23,14,5,14,23,1,0.1601168914749,5,14
2,1,200,23,23,14,5,14,5,1,0.260058856256364,5,14
2,3,110,14,5,14,23,5,23,0,0.549927883792407,5,14
1,3,140,14,14,23,5,5,23,0,1.2298517465897,5,14
2,3,200,14,5,14,23,5,23,1,0.231739706170629,5,14
2,3,230,14,5,23,5,14,23,1,0.483600775929517,5,14
2,2,200,14,5,23,5,23,14,1,0.371505532250012,5,14
2,3,80,14,23,5,5,14,23,0,0.517424820678571,5,14
2,3,200,5,14,5,14,23,23,1,0.285334367905307,5,14
2,3,170,14,14,5,5,23,23,0,0.487331432610517,5,14
2,3,140,14,5,14,23,5,23,0,0.441206249528477,5,14
2,2,140,5,23,23,5,14,14,0,0.369108599868923,5,14
1,2,140,14,23,5,23,5,14,0,1.12301283589477,5,14
2,3,50,5,14,5,14,23,23,0,0.842862525376404,5,14
1,3,230,14,14,5,23,5,23,1,0.202799699254683,5,14
1,1,80,14,23,5,14,23,5,0,1.12073061156843,5,14
2,3,170,14,23,14,5,5,23,1,0.418561606591538,5,14
1,2,110,23,5,5,23,14,14,0,1.74451193515779,5,14
1,2,170,5,5,23,14,23,14,1,0.704382460415218,5,14
2,2,140,14,23,5,23,5,14,1,0.304268991443678,5,14
2,3,110,5,14,14,5,23,23,0,0.626235855099367,5,14
1,3,110,14,5,14,5,23,23,0,0.590109538203251,5,14
2,1,110,14,14,23,5,23,5,0,1.44207469662069,5,14
1,3,80,23,5,14,5,14,23,0,0.647838264088932,5,14
2,2,170,5,23,14,5,23,14,1,0.279835355860996,5,14
1,1,110,23,5,14,14,23,5,0,1.25971016074982,5,14
1,1,200,23,14,5,23,14,5,0,0.395486597193667,5,14
1,1,50,23,14,14,5,23,5,0,0.595376746212423,5,14
2,3,200,14,14,5,5,23,23,1,0.141310383300151,5,14
1,1,230,14,23,23,14,5,5,1,0.111232892737462,5,14
1,3,170,5,14,5,23,14,23,1,0.141134443092596,5,14
2,2,50,5,23,14,5,23,14,0,0.709068423031567,5,14
2,3,140,14,5,5,23,14,23,1,0.659001383439318,5,14
1,1,170,23,5,14,23,14,5,1,0.212851686439535,5,14
1,2,140,14,5,23,5,23,14,1,0.248809377302678,5,14
2,1,110,23,14,23,14,5,5,0,0.892642967774009,5,14
1,2,140,23,5,5,23,14,14,1,0.286612071999116,5,14
1,2,170,23,23,5,14,5,14,1,0.354503935279354,5,14
2,2,110,5,14,5,23,23,14,1,0.434434363392938,5,14
1,1,80,14,5,23,23,14,5,0,0.490297923337494,5,14
2,2,80,5,5,14,23,23,14,0,0.422251181182219,5,14
2,1,230,5,23,14,14,23,5,1,0.15815338716493,5,14
2,1,50,23,5,14,23,14,5,0,0.422109050992731,5,14
2,2,230,5,14,5,23,23,14,1,0.161984105503507,5,14
2,1,80,23,5,23,14,14,5,1,1.0439750890946,5,14
2,2,170,5,14,23,5,23,14,1,0.279786111485009,5,14
1,1,110,5,14,23,14,23,5,0,0.49372851836597,5,14
2,1,230,5,23,23,14,14,5,1,0.273621419226401,5,14
1,2,170,23,23,14,5,5,14,1,0.463570334279211,5,14
2,3,200,5,14,14,23,5,23,1,0.251428164992831,5,14
2,3,200,14,23,14,5,5,23,1,0.133364352415811,5,14
1,1,170,14,5,23,23,14,5,1,0.215251662382798,5,14
1,3,140,5,14,5,23,14,23,1,0.245152818755741,5,14
2,3,140,14,5,5,14,23,23,1,0.313059941956453,5,14
2,2,230,5,14,23,23,5,14,1,0.0969730109318334,5,14
2,2,80,14,23,23,5,5,14,0,0.338943648966961,5,14
2,3,230,5,14,14,5,23,23,1,0.188867376429698,5,14
1,1,140,14,23,5,14,23,5,1,0.306755958557915,5,14
2,1,80,23,14,14,5,23,5,0,0.37068627539702,5,14
2,1,80,5,23,14,23,14,5,0,0.28260639990549,5,14
2,2,80,14,23,5,5,23,14,0,0.21245781266407,5,14
1,2,230,23,14,23,5,5,14,0,0.386430261198257,5,14
1,1,50,5,14,23,14,23,5,0,0.530285493452539,5,14
2,1,170,5,23,14,23,14,5,1,0.164265848634386,5,14
2,3,140,14,23,14,5,5,23,1,0.128112762213277,5,14
2,1,200,5,14,14,23,23,5,1,0.0780693553460878,5,14
2,2,50,14,23,5,5,23,14,0,0.523973041006684,5,14
1,2,110,5,14,23,5,23,14,0,0.309858059277758,5,14
1,1,230,5,14,23,14,23,5,1,0.333729363464954,5,14
2,2,110,23,5,14,23,5,14,1,0.84561396369827,5,14
1,2,230,5,23,14,23,5,14,1,0.221496744412434,5,14
2,3,170,14,23,5,14,5,23,1,0.1654687117516,5,14
2,1,140,14,23,5,23,14,5,1,0.339381549150858,5,14
2,2,80,14,5,5,23,23,14,0,0.293313938134816,5,14
1,1,80,23,23,5,14,14,5,0,0.173164033625653,5,14
2,3,230,14,14,23,5,5,23,1,0.0451088885893114,5,14
1,3,200,5,14,14,5,23,23,1,0.160996312839416,5,14
1,1,110,23,14,5,23,14,5,0,0.309005266084569,5,14
2,2,80,5,23,23,14,5,14,0,0.222860369016416,5,14
2,2,200,23,5,23,14,5,14,1,0.0388304867592524,5,14
1,2,170,23,14,23,5,5,14,1,0.368699724815087,5,14
1,1,110,5,23,23,14,14,5,0,0.38461425843343,5,14
1,1,200,23,14,5,23,14,5,1,0.0925141937696026,5,14
1,3,110,23,14,14,5,5,23,1,0.448413813322986,5,14
2,1,110,14,5,23,23,14,5,1,0.422361702832859,5,14
1,3,140,14,5,23,14,5,23,1,0.130247094028164,5,14
2,1,170,23,5,14,23,14,5,1,0.140181916060101,5,14
2,1,140,5,14,23,23,14,5,1,0.132089658804034,5,14
2,2,110,5,5,23,14,23,14,1,0.261982189742412,5,14
2,2,50,23,14,23,5,5,14,0,0.177931754409656,5,14
2,2,230,14,5,23,23,5,14,1,0.251855424732639,5,14
2,3,110,23,14,5,5,14,23,1,0.363767047114379,5,14
2,1,170,5,14,23,23,14,5,1,0.0956551089475397,5,14
1,1,140,14,23,14,5,23,5,1,0.555588517465367,5,14
2,2,140,5,23,23,5,14,14,1,0.161463042659307,5,14
2,3,200,14,5,14,5,23,23,1,0.189376580805401,5,14
2,3,170,14,23,5,5,14,23,1,0.0953193335444666,5,14
2,1,170,23,14,14,5,23,5,0,0.429211750200921,5,14
2,3,140,5,14,23,14,5,23,1,0.0931792333940393,5,14
2,1,110,14,5,23,14,23,5,1,0.35905517511128,5,14
2,3,200,14,5,5,23,14,23,1,0.000196592529391637,5,14
1,1,80,5,23,14,14,23,5,0,1.13090999533961,5,14
2,1,200,14,14,5,23,23,5,1,0.0368295935404603,5,14
2,2,200,14,23,23,5,5,14,1,0.000172523723449558,5,14
1,1,230,14,14,5,23,23,5,1,0.25465635704677,5,14
2,2,230,14,5,5,23,23,14,1,0.0445729056700657,5,14
1,1,50,14,5,23,23,14,5,0,0.324491213665169,5,14
2,2,50,23,5,5,14,23,14,0,0.206350869913877,5,14
1,2,230,14,5,23,5,23,14,1,0.238271998918208,5,14
2,3,200,5,14,14,23,5,23,1,0.0722268928257108,5,14
1,1,230,14,5,14,23,23,5,1,0.115944987293915,5,14
1,1,200,23,5,14,23,14,5,1,0.000169696693774313,5,14
1,2,110,5,14,23,23,5,14,0,0.535783900992101,5,14
1,1,110,23,23,14,5,14,5,0,0.543671337272826,5,14
2,1,50,23,14,5,23,14,5,0,0.343578204836376,5,14
1,3,230,23,14,5,5,14,23,1,0.0155002180399606,5,14
1,3,200,23,14,5,14,5,23,1,0.0635036585917987,5,14
2,3,80,14,5,23,5,14,23,0,0.363336695689213,5,14
1,3,140,5,14,23,14,5,23,1,0.379286822753784,5,14
2,3,50,5,5,23,14,14,23,0,0.37319250537621,5,14
1,3,50,5,23,14,5,14,23,0,0.229152199215605,5,14
2,1,110,14,23,14,23,5,5,1,0.123052206734428,5,14
1,2,80,23,5,5,23,14,14,0,0.426935225033958,5,14
2,3,80,5,5,14,23,14,23,0,0.238824787596968,5,14
1,3,110,5,5,23,14,14,23,0,0.248753745057911,5,14
1,1,140,14,14,5,23,23,5,0,0.12874186854242,5,14
1,2,170,23,23,14,5,5,14,0,0.404613022361445,5,14
1,1,80,14,23,5,14,23,5,0,0.42849902407761,5,14
2,1,170,14,5,23,23,14,5,1,0.354407993865607,5,14
1,3,200,23,5,14,5,14,23,1,0.164347170721157,5,14
1,3,50,5,14,23,5,14,23,0,0.388237154329545,5,14
2,1,110,14,23,14,5,23,5,0,0.472164800528844,5,14
2,2,140,5,23,23,14,5,14,1,0.296043473030295,5,14
2,2,50,14,23,5,5,23,14,1,0.39797565750996,5,14
1,2,80,5,5,14,23,23,14,1,0.587896299304703,5,14
2,2,110,5,23,5,23,14,14,1,0.393813229879015,5,14
1,2,230,5,23,23,14,5,14,1,0.329741285095224,5,14
1,1,170,23,14,23,14,5,5,1,0.1976659869797,5,14
1,3,200,5,14,5,14,23,23,1,0.121567323800264,5,14
1,2,230,23,14,5,23,5,14,1,0.49546518698844,5,14
2,3,80,23,5,14,5,14,23,1,0.215394872258912,5,14
2,1,200,5,14,14,23,23,5,1,0.0752650636859471,5,14
2,1,230,23,14,23,5,14,5,1,0.0792686786662671,5,14
2,2,200,23,5,14,23,5,14,1,0.0570996736896632,5,14
1,3,170,5,14,5,23,14,23,1,0.163023151533707,5,14
2,2,110,14,23,23,5,5,14,1,0.166977973265602,5,14
1,2,200,14,23,5,23,5,14,1,0.132880356686655,5,14
2,1,50,23,14,5,23,14,5,1,0.558827355976973,5,14
2,1,50,23,14,14,5,23,5,1,0.588699742860626,5,14
1,2,110,23,23,14,5,5,14,1,0.336622592141794,5,14
2,1,200,14,14,5,23,23,5,1,0.080515974193986,5,14
1,2,200,23,5,23,5,14,14,1,0.0704563420113118,5,14
2,3,50,5,14,14,23,5,23,1,0.225985931039759,5,14
2,3,80,5,14,14,5,23,23,1,0.171937125756813,5,14
2,2,170,14,5,23,5,23,14,1,0.231821016222966,5,14
2,2,50,5,5,23,23,14,14,0,0.609748707538529,5,14
2,2,170,5,23,14,23,5,14,1,0.379685261876148,5,14
2,2,50,23,14,5,5,23,14,0,0.847574722185527,5,14
1,1,50,14,14,23,5,23,5,0,0.265510464501858,5,14
2,2,50,23,5,14,5,23,14,0,0.345411572758167,5,14
1,2,50,5,23,23,14,5,14,0,0.391338473105861,5,14
1,1,140,5,14,23,14,23,5,0,0.241210147218226,5,14
2,2,170,5,23,14,5,23,14,1,0.281101487198612,5,14
2,2,110,23,14,5,23,5,14,0,0.613065060675581,5,14
1,3,50,5,23,14,5,14,23,0,0.438982499508711,5,14
2,1,50,5,23,23,14,14,5,0,0.942930407061795,5,14
1,2,230,23,23,5,5,14,14,1,0.154752448834188,5,14
1,2,140,23,14,5,23,5,14,1,0.320719646319048,5,14
2,1,80,14,23,5,23,14,5,1,0.712581813804718,5,14
1,2,140,14,5,23,23,5,14,1,0.250505935247929,5,14
2,3,230,14,5,14,5,23,23,1,0.280412363721553,5,14
1,1,110,14,5,14,23,23,5,1,0.634406210436282,5,14
2,2,200,23,5,23,5,14,14,1,0.208243133187352,5,14
1,3,230,5,14,23,14,5,23,1,0.098117339588498,5,14
2,3,200,5,5,14,14,23,23,1,0.264029431134986,5,14
1,3,50,14,23,5,14,5,23,0,0.687962860709376,5,14
1,3,50,14,5,23,14,5,23,0,0.489909920153877,5,14
2,3,110,23,5,14,5,14,23,1,0.239799070692243,5,14
2,1,200,14,23,23,14,5,5,1,0.111693797087355,5,14
1,2,80,5,23,23,5,14,14,1,0.729640459543589,5,14
1,1,80,14,5,14,23,23,5,0,0.431498437617847,5,14
2,3,110,14,23,5,14,5,23,1,0.235503781896114,5,14
1,1,230,23,14,14,5,23,5,1,0.305349913534883,5,14
2,2,170,23,14,5,5,23,14,1,0.21725523826899,5,14
2,1,50,5,23,14,14,23,5,0,0.439179019864241,5,14
1,2,50,5,5,23,23,14,14,0,0.997051259379077,5,14
2,2,200,23,14,5,5,23,14,1,0.144990324959508,5,14
1,3,80,5,23,5,14,14,23,0,0.614968472651526,5,14
1,1,140,23,14,5,23,14,5,1,0.362856143514364,5,14
1,1,200,23,5,14,14,23,5,1,0.330776686067111,5,14
2,1,80,23,23,14,5,14,5,0,0.532694915866159,5,14
2,1,230,23,14,5,14,23,5,1,0.384551537568768,5,14
2,3,140,5,23,14,14,5,23,1,0.526454543542059,5,14
2,3,110,14,5,23,5,14,23,1,0.290378983776463,5,14
2,2,230,5,23,14,23,5,14,1,0.335206357798597,5,14
2,1,230,23,5,23,14,14,5,1,0.0891012826868973,5,14
1,2,230,5,14,23,5,23,14,1,0.0610372686132905,5,14
1,1,80,23,14,14,23,5,5,0,0.372957474322902,5,14
1,3,170,14,23,14,5,5,23,1,0.0788368656103557,5,14
1,2,50,14,5,23,23,5,14,0,0.492747107560717,5,14
1,1,110,14,14,23,5,23,5,0,0.268702834542637,5,14
1,3,170,5,5,23,14,14,23,1,0.348594932409469,5,14
1,3,170,14,5,5,23,14,23,1,0.232509712634055,5,14
2,2,230,14,5,23,5,23,14,1,0.328387311470578,5,14
2,2,200,14,23,5,5,23,14,1,0.410297971458931,5,14
2,3,110,5,5,14,23,14,23,1,1.42825948482277,5,14
1,2,110,23,23,5,14,5,14,1,0.852097099294042,5,14
2,2,200,5,5,23,14,23,14,1,0.137981699521333,5,14
2,2,230,5,5,23,23,14,14,1,0.067953739038785,5,14
2,3,80,5,5,14,14,23,23,0,0.53183570773399,5,14
2,3,50,23,14,14,5,5,23,0,0.221801605992368,5,14
2,1,110,23,5,23,14,14,5,0,0.291698572953464,5,14
1,1,170,5,14,23,14,23,5,0,0.521600649615721,5,14
2,2,50,23,5,5,14,23,14,0,0.257546009834186,5,14
2,1,50,14,23,14,5,23,5,0,0.223413732124754,5,14
1,1,80,14,23,23,14,5,5,0,0.265329173998907,5,14
1,1,200,5,23,14,14,23,5,1,0.757276323663973,5,14
1,3,80,5,5,14,14,23,23,1,0.387201834557345,5,14
2,2,140,5,23,23,14,5,14,1,0.341086585165613,5,14
2,2,140,14,5,5,23,23,14,1,0.179021097428631,5,14
2,2,110,23,14,23,5,5,14,1,0.802855845777231,5,14
1,2,200,5,23,23,14,5,14,1,0.138836880647432,5,14
2,3,80,14,23,5,5,14,23,1,0.410760647206189,5,14
1,3,170,5,23,14,5,14,23,1,0.104619975638343,5,14
2,2,170,5,23,14,23,5,14,1,0.16258545285018,5,14
1,3,50,5,23,5,14,14,23,0,0.260471066601895,5,14
1,1,50,14,14,23,23,5,5,0,0.694419626772287,5,14
1,1,110,23,14,5,23,14,5,0,0.550285634803004,5,14
2,1,170,23,14,14,23,5,5,1,0.394208255514968,5,14
2,1,170,14,23,23,14,5,5,1,0.080111432911508,5,14
2,1,200,5,14,23,14,23,5,1,0.0940284416792565,5,14
1,2,50,5,23,14,5,23,14,0,0.383949925562774,5,14
1,2,140,23,14,23,5,5,14,1,0.459898594006518,5,14
1,1,230,23,14,23,5,14,5,1,0.0997751312024775,5,14
1,3,230,5,5,23,14,14,23,1,0.145660176538513,5,14
1,1,200,23,14,23,14,5,5,1,0.155573979336623,5,14
1,3,230,5,5,14,14,23,23,1,0.000175732693605823,5,14
2,1,170,23,23,14,14,5,5,1,0.107358283334179,5,14
1,3,80,5,5,14,23,14,23,1,0.41924519330496,5,14
2,2,80,5,23,5,14,23,14,1,0.16515061728569,5,14
1,3,80,14,5,23,5,14,23,1,0.187109014899761,5,14
1,1,230,23,14,5,23,14,5,1,0.200974622937792,5,14
1,1,50,23,5,14,14,23,5,1,0.0749472940260603,5,14
2,3,170,14,5,5,23,14,23,1,0.330847608307522,5,14
2,1,110,23,14,5,23,14,5,1,0.156758030705532,5,14
1,1,170,5,14,23,23,14,5,1,0.0446428384530009,5,14
2,1,80,23,14,23,14,5,5,0,0.32655948030515,5,14
2,3,110,5,14,14,5,23,23,0,0.794538569345605,5,14
2,1,230,23,14,23,5,14,5,1,0.280390514428291,5,14
2,3,50,23,14,5,14,5,23,0,0.446293183562375,5,14
1,2,170,23,23,5,5,14,14,1,0.166220336534025,5,14
1,3,200,14,23,5,5,14,23,1,0.112147684994852,5,14
1,2,80,23,5,23,5,14,14,1,0.174138506186864,5,14
1,1,200,5,14,23,23,14,5,1,0.303967904244928,5,14
1,2,140,23,5,23,14,5,14,1,0.271869454594707,5,14
1,2,230,5,23,23,14,5,14,1,0.147795747434429,5,14
2,3,50,5,14,5,14,23,23,0,0.463728352955513,5,14
1,3,200,5,14,14,5,23,23,1,0.135634510756063,5,14
2,3,140,5,14,5,14,23,23,1,1.25761671553846,5,14
2,3,80,14,5,14,5,23,23,0,0.653410995324521,5,14
2,1,140,14,23,5,14,23,5,1,0.3833121276366,5,14
2,3,50,14,14,5,23,5,23,0,0.479255364582059,5,14
2,2,200,23,23,14,5,5,14,1,0.331169347828109,5,14
1,2,80,14,5,23,5,23,14,0,0.451085240820248,5,14
2,1,170,14,23,23,14,5,5,1,0.476968301230954,5,14
1,1,140,5,23,14,14,23,5,1,0.196927125907678,5,14
1,1,230,23,23,14,14,5,5,1,0.0968109020941483,5,14
1,3,200,5,14,14,23,5,23,1,0.198704972855921,5,14
1,3,170,5,14,14,5,23,23,1,0.11064365949278,5,14
2,1,110,23,5,23,14,14,5,1,0.962580746156164,5,14
1,1,200,23,14,5,14,23,5,1,0.526523531974817,5,14
2,1,200,14,23,23,5,14,5,1,0.164381061938911,5,14
2,3,140,5,14,14,5,23,23,1,0.776261367496772,5,14
2,1,230,5,23,14,23,14,5,1,0.266248540621746,5,14
2,1,50,14,5,23,23,14,5,0,0.332104251061537,5,14
2,2,140,5,23,23,5,14,14,0,0.6800241650526,5,14
1,2,110,5,14,5,23,23,14,0,0.519874603389326,5,14
1,2,140,5,23,23,5,14,14,1,0.205851963128225,5,14
2,1,230,14,14,23,23,5,5,1,0.511383783701604,5,14
1,1,50,14,23,23,5,14,5,0,0.249275412399584,5,14
2,1,140,23,14,14,5,23,5,1,0.191155606680695,5,14
1,1,230,5,14,14,23,23,5,1,0.331060741944384,5,14
2,2,170,5,23,5,14,23,14,1,0.291016111037607,5,14
1,2,80,5,23,23,14,5,14,0,0.334923095892009,5,14
1,3,170,5,5,23,14,14,23,1,0.202819010239182,5,14
2,3,80,23,14,14,5,5,23,0,0.684740800890722,5,14
1,1,140,14,23,14,5,23,5,1,0.442633379949257,5,14
2,1,140,14,5,23,23,14,5,1,0.518585281424748,5,14
1,2,140,5,23,14,5,23,14,0,0.816442498609831,5,14
1,3,110,5,14,23,5,14,23,1,0.434363561449572,5,14
1,1,230,5,14,23,23,14,5,1,0.286273418441851,5,14
1,1,140,23,5,14,14,23,5,0,0.920178872500401,5,14
1,2,200,5,23,14,5,23,14,1,0.416080335631705,5,14
1,2,170,14,23,5,23,5,14,1,0.364002381920727,5,14
1,3,140,14,5,5,23,14,23,1,0.591914879474643,5,14
2,2,110,5,5,14,23,23,14,1,0.527829728875076,5,14
2,3,230,14,5,23,14,5,23,1,0.17169915640261,5,14
2,3,80,14,5,23,14,5,23,0,0.431698260177654,5,14
2,2,200,5,14,23,5,23,14,1,0.203561056227045,5,14
2,1,200,14,14,5,23,23,5,1,0.181522211696574,5,14
1,2,80,14,5,23,23,5,14,0,0.323409115651884,5,14
1,3,140,23,5,14,5,14,23,1,0.353320446309226,5,14
1,3,80,14,14,5,5,23,23,0,0.341197446654405,5,14
1,2,200,5,23,5,14,23,14,1,0.221099896240048,5,14
2,3,80,14,23,14,5,5,23,0,0.339048378220468,5,14
1,3,80,5,5,23,14,14,23,0,0.736964301289845,5,14
1,1,50,14,23,23,5,14,5,0,0.286868206490908,5,14
2,3,230,14,5,14,23,5,23,1,0.150789413695747,5,14
1,2,170,5,23,23,14,5,14,1,0.52070063607971,5,14
1,3,140,14,14,23,5,5,23,1,0.422625148494262,5,14
1,2,80,23,5,23,5,14,14,0,0.574535303228913,5,14
2,2,140,23,14,5,23,5,14,1,0.432430751417996,5,14
1,3,170,5,23,14,14,5,23,1,0.156318335062679,5,14
2,3,170,23,14,14,5,5,23,1,0.220274702634924,5,14
1,2,110,14,5,23,23,5,14,0,0.332189458804351,5,14
2,3,230,14,23,5,5,14,23,1,0.00207074179343181,5,14
1,2,50,5,23,14,23,5,14,0,0.198019377152377,5,14
2,1,200,5,23,23,14,14,5,1,0.157918840315688,5,14
2,3,50,14,5,14,23,5,23,0,0.98784842634268,5,14
1,2,80,23,5,23,14,5,14,0,0.293698960915208,5,14
1,1,140,14,5,23,23,14,5,0,0.51156410880867,5,14
1,1,170,23,5,14,14,23,5,0,0.501477463498304,5,14
2,2,80,14,23,5,23,5,14,0,0.339351504491788,5,14
1,2,80,23,14,23,5,5,14,0,0.299255806679867,5,14
1,3,230,5,14,5,14,23,23,1,0.0612143215912511,5,14
2,3,50,5,23,14,5,14,23,0,0.29517337784273,5,14
1,1,140,5,23,14,14,23,5,0,0.169029169486748,5,14
2,1,230,23,14,5,14,23,5,1,0.16499430384647,5,14
2,2,80,23,23,14,5,5,14,0,0.282914677976805,5,14
1,3,80,23,5,14,14,5,23,0,0.260787621238705,5,14
1,3,140,5,23,5,14,14,23,1,0.172694320386654,5,14
2,3,200,23,5,14,5,14,23,1,0.1706335603958,5,14
2,2,110,14,5,23,23,5,14,0,0.254611022388417,5,14
2,1,50,23,14,14,5,23,5,0,0.162450095489476,5,14
2,3,200,23,5,14,5,14,23,1,0.124349690984673,5,14
1,3,200,5,23,14,5,14,23,1,0.57626131035795,5,14
1,1,200,23,23,14,14,5,5,1,1.38417444850347,5,14
1,2,230,14,5,5,23,23,14,1,0.136069604966906,5,14
2,1,230,5,23,14,23,14,5,1,0.260009371286287,5,14
2,3,230,5,14,23,14,5,23,1,0.000180012331838952,5,14
2,2,230,5,5,23,14,23,14,1,0.0478213891510677,5,14
1,3,200,5,5,14,14,23,23,1,0.10972053954174,5,14
1,3,80,5,14,14,23,5,23,0,0.645680031877419,5,14
2,1,170,14,23,14,5,23,5,1,0.143583221306471,5,14
2,1,80,5,23,14,14,23,5,0,0.823472444022627,5,14
1,3,230,14,23,5,14,5,23,1,0.0233646982742357,5,14
1,1,50,23,5,23,14,14,5,0,0.381286043819273,5,14
1,1,170,23,5,14,14,23,5,1,0.190592851235124,5,14
1,3,230,23,14,5,5,14,23,1,0.0391280522089801,5,14
2,1,140,5,23,14,23,14,5,0,0.505050026313256,5,14
2,2,110,5,23,5,14,23,14,0,0.991011777266976,5,14
2,1,140,23,14,23,5,14,5,0,0.762843707612774,5,14
2,3,170,5,5,23,14,14,23,1,0.162766012541397,5,14
1,3,110,14,5,23,5,14,23,0,0.344615509540745,5,14
1,1,200,14,23,23,5,14,5,1,0.234550851866516,5,14
1,2,170,5,23,14,23,5,14,1,0.210467057640926,5,14
2,3,140,5,5,14,14,23,23,1,0.254403061608173,5,14
2,1,80,5,23,23,14,14,5,0,0.322349092493823,5,14
2,2,80,23,5,23,5,14,14,0,0.26619915189076,5,14
1,2,200,23,14,5,5,23,14,1,0.200163122361118,5,14
2,2,170,5,23,23,5,14,14,1,0.204077866499574,5,14
1,2,230,5,23,5,14,23,14,1,0.163978475509793,5,14
1,3,110,23,14,5,14,5,23,0,0.321767453122447,5,14
2,1,80,14,5,23,23,14,5,0,0.271743552730186,5,14
1,3,50,23,14,5,5,14,23,0,0.321668450098514,5,14
1,3,110,14,14,23,5,5,23,0,0.335551699976349,5,14
2,3,110,5,14,5,14,23,23,0,0.25151430805272,5,14
1,2,200,5,23,14,5,23,14,1,0.0253551014284312,5,14
1,2,200,14,5,5,23,23,14,1,0.149290088869748,5,14
2,3,110,5,5,14,14,23,23,0,0.277231214568019,5,14
2,1,140,23,14,14,23,5,5,1,0.215131799523078,5,14
2,3,140,14,23,5,5,14,23,1,0.203033373934886,5,14
1,1,80,23,14,14,23,5,5,0,0.222990204660164,5,14
2,1,50,23,14,5,23,14,5,0,0.312907688607083,5,14
1,1,170,14,23,23,14,5,5,1,0.204792661766987,5,14
2,2,140,23,5,5,23,14,14,1,0.324728987532581,5,14
1,1,230,14,14,23,23,5,5,1,0.252632456657011,5,14
1,2,50,14,23,5,23,5,14,0,0.318524753012753,5,14
1,3,230,5,14,5,14,23,23,1,0.100485129547451,5,14
1,3,140,23,14,5,14,5,23,1,0.0263770529745671,5,14
2,3,230,14,14,23,5,5,23,1,0.0023579374756082,5,14
1,2,200,23,23,14,5,5,14,1,0.000223076342081185,5,14
2,2,80,23,5,14,5,23,14,0,0.434240318190859,5,14
1,3,230,5,14,23,14,5,23,1,0.0180326461268123,5,14
1,2,50,14,23,5,23,5,14,0,0.288065589993494,5,14
2,2,110,23,14,23,5,5,14,1,0.205878822875093,5,14
1,1,140,5,23,14,23,14,5,1,0.251800156387617,5,14
1,3,200,14,5,23,14,5,23,1,0.00971794709766982,5,14
2,2,50,14,23,5,23,5,14,0,0.311681517570833,5,14
2,1,230,14,5,23,23,14,5,1,0.239560614125367,5,14
1,1,170,14,23,5,23,14,5,1,0.0994942572287982,5,14
1,3,110,14,5,14,23,5,23,1,0.435401049609936,5,14
2,1,140,23,23,14,14,5,5,1,0.747327468761796,5,14
1,2,200,5,23,5,23,14,14,1,0.175181209306174,5,14
1,3,80,5,14,5,23,14,23,0,0.361156626215234,5,14
2,1,140,14,23,5,23,14,5,1,0.239036925759137,5,14
2,2,230,23,5,5,23,14,14,1,0.79895307138213,5,14
2,3,170,14,5,23,14,5,23,1,0.0588492985079938,5,14
2,2,80,23,23,5,5,14,14,0,0.404777702591673,5,14
2,1,110,14,14,5,23,23,5,0,0.358666432082828,5,14
2,3,200,14,23,5,14,5,23,1,0.136608129199885,5,14
1,2,110,14,5,5,23,23,14,0,0.610474865039578,5,14
1,1,110,23,14,14,5,23,5,0,0.330374932706036,5,14
2,3,230,14,23,5,14,5,23,1,0.000180042403371772,5,14
1,3,50,14,14,5,5,23,23,0,0.54400644200723,5,14
2,3,110,14,5,23,5,14,23,0,0.545908500625956,5,14
2,1,140,23,5,23,14,14,5,0,0.533904103700479,5,14
1,3,140,5,14,14,5,23,23,1,0.081733751372667,5,14
1,2,80,23,23,5,5,14,14,0,0.183647921086958,5,14
1,1,110,14,5,23,14,23,5,0,0.201548881970666,5,14
1,3,110,5,23,14,14,5,23,0,0.111491962525179,5,14
1,1,110,14,5,23,14,23,5,0,0.251391494864947,5,14
2,3,110,5,14,5,23,14,23,1,0.263331167952856,5,14
2,2,50,5,14,5,23,23,14,0,0.185218429800443,5,14
2,2,140,5,5,14,23,23,14,0,0.357170857580059,5,14
2,1,200,23,14,23,14,5,5,1,0.265073938739079,5,14
1,1,80,5,14,23,23,14,5,0,0.299034733310691,5,14
1,1,110,14,5,23,14,23,5,0,0.278981504037802,5,14
2,1,50,14,23,5,14,23,5,0,0.260795209094795,5,14
2,2,80,5,23,14,23,5,14,0,0.246725709388556,5,14
2,1,80,5,14,14,23,23,5,0,0.0906622667316697,5,14
2,3,170,5,23,14,14,5,23,1,0.126595284280484,5,14
1,3,230,14,23,14,5,5,23,1,0.100481213816238,5,14
2,2,230,23,14,23,5,5,14,1,0.0224208989311592,5,14
2,2,170,23,5,5,14,23,14,1,0.0883359678773559,5,14
1,3,200,5,23,14,5,14,23,1,0.0322662787039008,5,14
2,3,170,5,5,14,14,23,23,1,0.0741513180255424,5,14
1,3,110,5,14,5,14,23,23,0,0.266085147592094,5,14
1,2,50,23,5,23,14,5,14,0,0.228019689930079,5,14
2,3,50,5,14,14,5,23,23,0,0.209931706289353,5,14
1,2,200,23,14,23,5,5,14,1,0.0498425226687687,5,14
1,3,170,5,5,14,14,23,23,1,0.0657399557894678,5,14
